Puntuacion,Veces_despertado,Horas_sueño_profundo,Temperatura,Porcentaje_humedad,Deporte_diario,Tipo_alimentacion,Ha_bebido_alcohol,Mes,Edad,Estacion,Hora_acostarse,Hora_despertar
1.0,4,5.0,34.2,26.3,nada,muy procesada,Si,febrero,15,invierno,0:45,8:30
8.7,1,1.0,32.6,29.1,medio,ayuno,No,abril,62,primavera,23:15,7:15
2.7,3,8.0,11.3,64.4,medio,sana,Si,julio,65,verano,22:15,8:00
10.0,0,3.0,41.9,76.2,mucho,ayuno,No,abril,10,primavera,1:00,6:15
9.7,0,6.0,22.0,30.0,mucho,sana,No,julio,16,verano,20:45,11:00
5.1,3,5.0,36.7,49.0,poco,procesada,No,enero,0,invierno,20:00,10:15
3.7,4,1.0,43.6,37.2,medio,muy procesada,No,septiembre,68,otoño,23:00,6:15
5.0,3,10.0,26.9,62.0,poco,equilibrada,No,diciembre,60,invierno,20:15,10:00
5.7,1,9.0,15.0,76.8,mucho,sana,Si,mayo,0,primavera,20:15,11:45
2.0,4,3.0,42.9,70.0,medio,ayuno,Si,julio,56,verano,1:00,9:15
7.5,1,5.0,13.4,54.7,mucho,ayuno,No,agosto,42,verano,1:30,7:15
3.8,4,3.0,39.6,42.4,medio,ayuno,No,julio,57,verano,1:45,8:30
2.9,4,3.0,35.3,60.1,medio,muy procesada,No,septiembre,4,otoño,2:45,7:30
9.1,0,4.0,31.6,68.6,mucho,ayuno,No,abril,65,primavera,0:15,7:15
2.4,3,1.0,15.6,54.4,medio,muy procesada,Si,octubre,21,otoño,0:00,6:30
7.6,2,5.0,11.1,46.6,mucho,sana,No,marzo,22,primavera,1:30,8:15
3.1,3,5.0,17.5,62.8,nada,muy procesada,Si,diciembre,29,invierno,21:45,5:15
3.6,4,7.0,35.1,41.9,medio,procesada,No,septiembre,26,otoño,22:15,6:30
3.5,4,3.0,36.6,41.3,medio,ayuno,No,agosto,76,verano,22:30,5:30
4.0,4,4.0,19.0,48.9,medio,ayuno,No,marzo,53,primavera,2:15,8:00
4.9,1,1.0,22.2,47.8,medio,muy procesada,Si,noviembre,26,otoño,23:00,7:30
3.9,3,8.0,40.3,35.7,nada,procesada,No,febrero,17,invierno,20:15,6:15
5.5,3,2.0,22.6,51.1,nada,equilibrada,No,octubre,11,otoño,2:00,10:00
3.2,3,2.0,11.8,41.9,medio,sana,Si,junio,73,verano,21:15,5:30
5.4,3,1.0,27.7,48.8,nada,equilibrada,No,octubre,63,otoño,0:00,8:30
5.6,2,6.0,28.1,37.8,mucho,sana,Si,junio,59,verano,23:45,6:30
5.3,3,1.0,30.2,56.6,medio,procesada,No,febrero,27,invierno,0:00,5:00
7.2,0,2.0,33.8,68.4,mucho,equilibrada,Si,abril,23,primavera,0:15,7:00
7.2,2,1.0,32.1,38.7,poco,equilibrada,No,diciembre,78,invierno,22:30,5:15
6.3,2,4.0,38.8,62.8,medio,ayuno,No,marzo,77,primavera,0:00,5:30
5.3,2,5.0,32.7,69.4,medio,procesada,No,enero,9,invierno,20:00,9:00
3.1,4,2.0,35.4,56.0,medio,muy procesada,No,noviembre,1,otoño,1:45,7:00
2.2,4,1.0,37.0,27.7,nada,equilibrada,Si,octubre,48,otoño,2:00,10:15
6.4,1,3.0,32.8,41.6,medio,procesada,Si,noviembre,47,otoño,2:30,7:00
4.3,2,7.0,42.0,45.2,medio,ayuno,Si,agosto,17,verano,1:00,9:45
6.0,1,4.0,36.3,32.7,poco,equilibrada,Si,octubre,32,otoño,2:00,9:15
6.4,2,5.0,13.7,71.5,medio,ayuno,No,marzo,20,primavera,21:15,10:00
3.2,3,4.0,13.7,45.2,medio,ayuno,No,julio,72,verano,23:15,5:30
5.8,1,5.0,18.4,68.6,mucho,ayuno,Si,abril,16,primavera,0:30,6:30
6.6,2,5.0,22.9,38.5,poco,procesada,No,enero,13,invierno,2:45,10:00
6.5,1,8.0,41.6,70.9,nada,muy procesada,No,enero,20,invierno,20:00,11:45
10.0,0,5.0,44.3,30.1,mucho,ayuno,No,mayo,79,primavera,1:15,9:15
2.9,3,5.0,23.5,64.9,poco,procesada,Si,diciembre,5,invierno,21:45,6:15
8.3,1,3.0,41.4,38.1,medio,equilibrada,No,junio,3,verano,23:00,6:15
5.2,2,8.0,17.2,62.7,medio,procesada,No,febrero,41,invierno,21:15,6:00
3.2,3,2.0,14.7,64.6,nada,muy procesada,Si,noviembre,46,otoño,0:30,8:30
3.1,3,4.0,41.5,65.1,medio,equilibrada,Si,noviembre,48,otoño,0:45,7:30
9.0,1,4.0,21.1,73.4,mucho,sana,No,mayo,45,primavera,23:45,5:45
3.3,2,1.0,29.0,31.7,medio,muy procesada,Si,octubre,67,otoño,1:45,7:15
7.5,2,6.0,18.3,29.8,medio,equilibrada,No,febrero,19,invierno,1:45,8:00
6.1,2,3.0,30.8,53.9,mucho,ayuno,No,marzo,56,primavera,1:15,9:00
2.5,3,1.0,17.6,68.4,nada,muy procesada,Si,enero,19,invierno,0:30,5:45
2.6,4,6.0,26.8,42.5,nada,muy procesada,No,noviembre,76,otoño,1:45,9:15
9.1,0,1.0,40.4,27.6,mucho,ayuno,No,junio,12,verano,21:00,6:30
2.9,4,2.0,39.4,64.0,poco,muy procesada,No,septiembre,65,otoño,1:15,8:00
7.4,1,7.0,18.6,72.4,poco,equilibrada,Si,enero,15,invierno,23:00,7:00
4.0,3,5.0,30.3,36.9,nada,equilibrada,No,diciembre,6,invierno,20:00,7:00
5.9,2,3.0,38.2,72.6,mucho,ayuno,Si,agosto,33,verano,2:30,7:30
6.5,2,2.0,40.9,34.9,poco,procesada,No,septiembre,63,otoño,2:45,7:30
3.4,3,1.0,10.8,55.6,medio,ayuno,No,mayo,20,primavera,2:45,7:15
10.0,0,4.0,18.2,42.2,mucho,sana,No,abril,66,primavera,23:45,7:30
7.5,1,5.0,24.1,67.3,poco,muy procesada,No,septiembre,17,otoño,2:00,10:00
9.0,1,8.0,30.5,65.9,medio,sana,No,mayo,16,primavera,21:00,11:15
6.4,3,1.0,28.5,46.8,medio,equilibrada,No,abril,79,primavera,23:00,5:00
2.6,3,5.0,43.1,50.2,poco,equilibrada,Si,enero,71,invierno,0:00,6:30
2.3,4,7.0,39.4,71.0,medio,procesada,No,diciembre,40,invierno,21:45,6:30
4.6,3,5.0,22.3,72.3,medio,muy procesada,No,noviembre,79,otoño,20:15,9:15
2.5,4,5.0,38.8,43.1,nada,procesada,No,enero,36,invierno,2:00,8:00
2.9,4,1.0,12.8,56.5,medio,sana,Si,abril,3,primavera,21:15,7:00
6.5,2,6.0,17.0,72.9,poco,equilibrada,No,septiembre,73,otoño,22:30,5:15
4.8,3,4.0,14.1,72.6,medio,sana,No,marzo,39,primavera,21:45,5:45
5.7,2,3.0,19.9,51.8,nada,equilibrada,Si,diciembre,33,invierno,2:00,8:30
4.7,2,3.0,31.3,45.7,mucho,ayuno,Si,agosto,58,verano,1:45,9:45
1.0,4,4.0,34.1,48.3,medio,procesada,Si,enero,24,invierno,2:00,8:15
3.1,2,4.0,21.7,26.7,nada,muy procesada,Si,octubre,44,otoño,2:00,9:00
5.5,2,4.0,21.5,63.8,mucho,equilibrada,Si,agosto,45,verano,1:00,7:30
7.8,2,4.0,37.2,25.3,poco,equilibrada,No,noviembre,66,otoño,2:30,8:15
2.0,4,5.0,22.0,46.2,medio,ayuno,Si,junio,30,verano,0:45,8:15
3.4,4,6.0,20.9,27.7,medio,equilibrada,No,diciembre,63,invierno,21:45,9:45
6.2,2,2.0,30.0,64.3,medio,muy procesada,No,septiembre,26,otoño,2:45,7:30
7.2,2,4.0,18.5,54.7,medio,equilibrada,No,junio,46,verano,23:45,7:00
6.6,2,1.0,11.5,69.6,medio,muy procesada,No,noviembre,3,otoño,0:00,8:00
9.8,0,1.0,18.0,72.1,mucho,ayuno,No,junio,0,verano,21:45,8:15
7.6,2,5.0,25.4,62.5,medio,sana,No,junio,27,verano,0:00,6:00
1.0,4,3.0,10.8,30.4,nada,procesada,Si,septiembre,1,otoño,2:30,8:00
3.5,3,8.0,33.2,37.2,nada,muy procesada,No,diciembre,24,invierno,23:30,10:15
6.5,1,2.0,10.9,39.1,medio,ayuno,No,abril,12,primavera,2:30,9:45
8.4,0,6.0,30.0,72.7,mucho,equilibrada,Si,mayo,64,primavera,20:45,5:45
9.2,0,4.0,32.4,54.2,mucho,ayuno,No,abril,80,primavera,0:15,7:15
6.2,2,2.0,32.1,68.3,mucho,sana,No,marzo,32,primavera,21:30,5:30
3.1,3,6.0,23.0,50.9,nada,muy procesada,Si,septiembre,37,otoño,2:15,10:15
7.7,1,1.0,39.1,49.1,mucho,sana,No,junio,45,verano,0:45,6:30
5.0,3,3.0,25.2,56.9,nada,muy procesada,No,octubre,48,otoño,1:15,6:00
8.2,1,2.0,45.0,44.2,mucho,sana,No,abril,13,primavera,22:30,5:30
1.6,3,2.0,28.6,52.9,poco,procesada,Si,septiembre,11,otoño,0:00,5:15
2.0,3,3.0,10.5,44.6,nada,procesada,Si,febrero,23,invierno,21:30,5:00
5.0,2,2.0,30.9,69.0,medio,ayuno,Si,marzo,19,primavera,21:45,7:45
9.2,1,1.0,41.2,28.3,medio,ayuno,No,abril,29,primavera,2:00,8:15
3.9,3,3.0,42.0,38.4,medio,muy procesada,No,octubre,33,otoño,2:15,8:00
6.6,1,6.0,37.8,53.5,poco,equilibrada,Si,octubre,49,otoño,0:30,7:45
7.7,0,2.0,16.9,56.1,mucho,sana,No,junio,19,verano,2:30,8:00
10.0,0,3.0,44.8,76.1,mucho,sana,No,agosto,52,verano,1:15,8:45
3.4,3,2.0,32.8,39.9,poco,equilibrada,Si,febrero,1,invierno,21:45,8:30
6.7,1,1.0,13.1,25.6,poco,procesada,No,septiembre,42,otoño,20:45,7:00
5.2,3,3.0,40.1,63.3,medio,sana,No,junio,58,verano,2:00,7:00
5.3,1,4.0,14.0,77.8,nada,procesada,Si,septiembre,26,otoño,2:45,9:45
6.3,2,4.0,30.7,56.5,mucho,ayuno,No,mayo,64,primavera,1:45,6:00
9.1,0,3.0,40.8,59.5,poco,equilibrada,No,septiembre,10,otoño,2:45,8:15
1.0,4,5.0,38.8,38.4,nada,procesada,Si,enero,21,invierno,0:45,6:15
2.2,4,2.0,38.7,26.4,nada,muy procesada,No,diciembre,25,invierno,1:15,6:45
8.0,1,3.0,10.2,28.0,medio,equilibrada,No,noviembre,17,otoño,1:45,9:15
4.3,2,5.0,33.7,26.8,medio,equilibrada,Si,diciembre,25,invierno,2:45,8:30
6.3,2,5.0,22.0,41.5,mucho,equilibrada,No,abril,70,primavera,0:45,8:30
9.4,0,1.0,10.8,77.1,mucho,ayuno,No,agosto,74,verano,21:30,10:30
3.9,3,2.0,42.8,77.3,nada,muy procesada,No,enero,79,invierno,0:00,5:00
6.0,2,3.0,38.6,35.6,medio,sana,No,marzo,59,primavera,1:45,6:15
9.3,1,1.0,13.2,66.0,mucho,ayuno,No,mayo,55,primavera,23:45,6:30
3.7,3,5.0,33.6,74.0,medio,ayuno,Si,junio,28,verano,20:00,7:45
4.0,2,2.0,37.9,31.8,medio,ayuno,Si,junio,77,verano,2:15,7:00
2.7,4,4.0,11.9,70.7,medio,procesada,No,febrero,8,invierno,23:30,7:30
4.9,3,12.0,10.8,69.7,medio,equilibrada,No,agosto,22,verano,20:45,11:45
7.3,2,3.0,21.9,77.7,medio,equilibrada,No,octubre,12,otoño,0:00,5:00
5.3,3,5.0,27.8,41.9,medio,equilibrada,No,marzo,7,primavera,22:45,5:15
1.0,4,2.0,11.0,77.0,nada,procesada,Si,diciembre,14,invierno,21:00,5:30
8.4,1,4.0,19.7,62.0,medio,sana,No,julio,66,verano,20:45,10:30
4.1,2,6.0,42.5,31.6,mucho,sana,Si,junio,58,verano,2:30,10:15
5.3,2,1.0,12.0,68.2,poco,equilibrada,Si,diciembre,55,invierno,2:30,8:00
6.4,1,1.0,25.3,27.5,medio,procesada,Si,diciembre,2,invierno,1:45,6:45
4.9,3,7.0,36.3,50.7,nada,equilibrada,No,septiembre,33,otoño,23:30,7:00
1.6,3,1.0,44.2,27.2,nada,procesada,Si,enero,37,invierno,2:45,7:00
1.7,3,1.0,13.0,66.8,medio,muy procesada,Si,octubre,56,otoño,20:45,8:45
6.1,2,3.0,11.2,68.0,medio,equilibrada,No,abril,56,primavera,1:15,7:15
7.8,2,1.0,32.1,78.6,medio,equilibrada,No,febrero,12,invierno,2:15,7:00
6.2,2,6.0,35.0,53.5,medio,ayuno,No,marzo,37,primavera,0:15,7:15
4.7,4,4.0,13.1,69.8,medio,equilibrada,No,mayo,15,primavera,20:45,11:45
3.4,3,3.0,18.6,41.6,medio,sana,Si,abril,50,primavera,1:30,9:00
7.8,1,7.0,30.2,51.4,medio,procesada,No,enero,22,invierno,0:45,8:45
10.0,0,6.0,34.2,66.5,mucho,ayuno,No,abril,5,primavera,2:00,9:45
6.2,2,4.0,19.8,38.2,medio,sana,No,abril,72,primavera,1:30,7:15
9.1,0,4.0,18.1,32.2,medio,sana,No,junio,37,verano,20:30,9:30
4.4,2,5.0,16.9,78.4,medio,procesada,Si,noviembre,25,otoño,1:45,8:30
7.5,1,10.0,13.1,49.6,medio,ayuno,Si,mayo,11,primavera,20:15,10:15
5.5,2,2.0,37.9,29.5,nada,equilibrada,Si,octubre,72,otoño,21:15,5:15
7.8,0,2.0,10.1,46.0,poco,muy procesada,No,octubre,61,otoño,2:15,10:15
5.5,2,5.0,39.0,76.9,mucho,sana,Si,junio,43,verano,0:30,7:15
7.3,0,6.0,29.2,50.7,mucho,ayuno,Si,junio,13,verano,21:30,5:15
1.0,4,6.0,37.2,44.3,poco,muy procesada,Si,noviembre,48,otoño,22:45,7:15
6.5,2,2.0,35.9,72.3,medio,sana,No,mayo,50,primavera,23:45,6:00
3.3,4,1.0,35.6,57.3,medio,sana,No,julio,61,verano,23:15,9:00
2.8,3,2.0,41.1,51.7,poco,equilibrada,Si,noviembre,50,otoño,0:45,5:00
2.0,3,4.0,22.1,71.3,poco,muy procesada,Si,noviembre,25,otoño,1:15,9:15
5.0,3,2.0,18.0,76.3,poco,procesada,No,octubre,51,otoño,0:00,7:30
9.4,1,1.0,35.3,33.9,medio,ayuno,No,julio,32,verano,23:30,5:00
8.1,1,5.0,29.0,78.7,medio,ayuno,No,agosto,28,verano,22:15,6:30
5.4,2,4.0,34.2,60.1,poco,equilibrada,Si,septiembre,4,otoño,1:00,7:30
8.6,1,10.0,29.0,43.3,medio,sana,No,junio,72,verano,20:30,8:15
5.6,1,5.0,31.1,25.4,mucho,equilibrada,Si,junio,33,verano,1:00,9:30
4.9,3,2.0,10.9,78.6,medio,ayuno,No,agosto,46,verano,22:45,6:00
5.9,1,1.0,11.2,31.0,nada,procesada,Si,diciembre,65,invierno,22:45,5:00
1.6,3,3.0,20.3,76.6,nada,procesada,Si,septiembre,55,otoño,1:30,8:45
7.5,2,1.0,22.9,53.4,mucho,sana,No,abril,57,primavera,0:45,7:30
1.0,4,9.0,34.4,29.5,medio,equilibrada,Si,noviembre,75,otoño,21:15,8:15
5.2,1,3.0,41.6,25.5,nada,muy procesada,Si,enero,47,invierno,21:00,10:30
6.2,3,4.0,23.6,31.5,poco,equilibrada,No,febrero,77,invierno,0:15,8:30
3.9,4,1.0,27.2,48.2,poco,equilibrada,No,septiembre,44,otoño,1:30,8:45
8.9,1,5.0,39.7,43.4,mucho,equilibrada,No,abril,40,primavera,21:30,6:30
2.4,3,2.0,27.7,44.5,medio,muy procesada,Si,septiembre,57,otoño,2:30,10:45
6.4,1,6.0,15.6,47.5,nada,equilibrada,Si,noviembre,76,otoño,2:00,10:15
5.0,1,4.0,21.5,42.0,nada,procesada,Si,septiembre,17,otoño,1:00,6:45
1.4,4,1.0,37.1,74.5,poco,equilibrada,Si,enero,5,invierno,23:15,7:30
4.9,2,3.0,37.9,62.6,poco,procesada,Si,octubre,23,otoño,2:30,10:45
3.8,3,6.0,23.8,31.0,poco,muy procesada,No,septiembre,2,otoño,1:15,8:15
3.0,4,3.0,25.9,62.8,medio,equilibrada,No,mayo,24,primavera,1:15,7:15
8.3,1,9.0,29.5,65.9,nada,equilibrada,No,septiembre,35,otoño,22:00,9:15
4.8,2,1.0,19.5,39.7,mucho,equilibrada,Si,agosto,49,verano,23:30,6:15
8.9,0,3.0,18.2,37.1,mucho,sana,Si,marzo,32,primavera,0:30,6:15
1.8,4,1.0,32.4,65.4,poco,procesada,Si,octubre,34,otoño,2:15,7:00
5.9,1,3.0,31.9,54.0,poco,muy procesada,Si,enero,52,invierno,2:30,8:15
7.5,0,1.0,35.7,26.1,nada,muy procesada,No,febrero,50,invierno,23:45,10:30
9.4,1,6.0,23.3,72.8,medio,equilibrada,No,diciembre,64,invierno,23:45,7:30
5.2,3,3.0,42.0,33.6,nada,equilibrada,No,febrero,40,invierno,2:30,10:30
3.5,4,3.0,13.4,34.5,medio,procesada,No,febrero,25,invierno,22:45,5:45
1.8,3,3.0,42.6,29.6,nada,procesada,Si,octubre,4,otoño,2:00,7:00
5.3,3,3.0,37.4,36.0,poco,procesada,No,noviembre,51,otoño,23:15,7:15
2.9,3,13.0,35.6,53.6,poco,muy procesada,Si,noviembre,42,otoño,20:30,10:00
6.1,2,4.0,11.3,59.2,medio,ayuno,No,mayo,17,primavera,23:15,10:30
4.6,4,4.0,43.6,29.3,poco,equilibrada,No,septiembre,24,otoño,1:30,6:45
3.4,4,4.0,44.1,44.6,poco,equilibrada,No,febrero,48,invierno,21:30,5:45
7.3,0,2.0,34.7,51.2,mucho,equilibrada,Si,junio,66,verano,21:30,7:00
9.0,1,2.0,38.5,30.8,medio,equilibrada,No,abril,73,primavera,0:15,8:30
4.3,4,3.0,32.0,39.3,nada,equilibrada,No,enero,56,invierno,23:30,7:00
6.6,1,2.0,23.0,55.6,medio,ayuno,Si,julio,2,verano,1:15,9:00
4.0,4,2.0,20.1,26.7,nada,procesada,No,octubre,0,otoño,0:15,7:00
7.7,0,9.0,27.2,46.6,mucho,ayuno,Si,agosto,74,verano,20:30,6:00
7.5,1,5.0,31.1,41.8,medio,equilibrada,Si,septiembre,39,otoño,21:30,7:15
5.1,3,1.0,17.0,37.5,nada,procesada,No,enero,39,invierno,0:45,5:15
6.5,3,5.0,23.9,41.8,medio,sana,No,abril,72,primavera,0:30,6:45
5.4,3,2.0,39.2,74.6,nada,procesada,No,Desconocido,61,invierno,2:15,10:45
4.8,4,3.0,17.7,76.9,medio,equilibrada,No,octubre,39,otoño,23:45,5:45
5.2,3,4.0,41.5,48.5,poco,muy procesada,No,noviembre,10,otoño,2:00,8:15
9.0,1,5.0,15.0,66.1,medio,sana,No,junio,65,verano,1:15,9:15
4.9,1,6.0,30.6,42.0,nada,muy procesada,Si,noviembre,69,otoño,22:15,6:15
9.3,1,4.0,35.5,39.0,mucho,ayuno,No,julio,68,verano,2:45,7:00
4.8,3,2.0,22.3,49.3,medio,equilibrada,No,mayo,75,primavera,22:30,7:30
4.5,3,10.0,43.3,49.1,medio,ayuno,Si,julio,28,verano,21:15,9:00
2.4,4,1.0,20.3,72.6,medio,equilibrada,Si,septiembre,6,otoño,21:30,10:00
2.6,3,4.0,17.2,27.9,poco,muy procesada,Si,diciembre,24,invierno,2:30,7:45
6.4,2,7.0,35.3,70.6,nada,equilibrada,No,enero,10,invierno,20:30,5:00
9.5,1,11.0,17.5,29.1,mucho,sana,No,abril,24,primavera,21:15,9:15
3.7,4,3.0,20.5,39.3,medio,equilibrada,No,abril,64,primavera,2:30,9:00
5.5,2,6.0,42.3,33.7,mucho,equilibrada,Si,marzo,44,primavera,21:15,7:15
6.3,1,2.0,16.4,45.2,mucho,ayuno,Si,junio,63,verano,22:15,6:00
3.8,3,3.0,12.1,42.2,nada,equilibrada,Si,octubre,47,otoño,1:30,6:30
7.8,1,3.0,15.3,25.9,mucho,ayuno,No,abril,35,primavera,23:00,5:00
5.8,1,1.0,23.2,38.4,nada,equilibrada,Si,diciembre,41,invierno,1:00,6:00
3.2,2,8.0,16.4,49.2,medio,equilibrada,Si,febrero,4,invierno,20:00,9:45
5.7,2,5.0,11.3,57.5,medio,equilibrada,Si,julio,23,verano,20:15,5:00
4.0,2,7.0,34.9,28.0,poco,procesada,Si,septiembre,72,otoño,2:45,10:30
1.1,4,2.0,32.7,30.5,medio,procesada,Si,noviembre,33,otoño,20:45,5:45
6.8,2,6.0,12.8,33.7,mucho,sana,No,julio,65,verano,22:30,6:45
3.0,3,1.0,37.0,69.3,medio,ayuno,Si,agosto,58,verano,22:15,6:45
8.4,0,3.0,20.7,39.9,mucho,ayuno,Si,junio,15,verano,1:15,9:00
6.8,1,4.0,39.3,72.0,mucho,ayuno,Si,abril,32,primavera,21:15,5:00
3.1,3,3.0,36.6,77.6,poco,equilibrada,Si,octubre,68,otoño,20:30,8:15
7.9,2,4.0,16.2,53.3,nada,equilibrada,No,octubre,78,otoño,2:00,10:00
7.9,1,3.0,10.4,31.1,medio,ayuno,No,julio,68,verano,2:00,7:15
6.3,3,7.0,14.5,79.1,medio,ayuno,No,junio,6,verano,2:15,10:30
6.2,1,4.0,41.8,49.4,medio,equilibrada,Si,diciembre,59,invierno,23:45,6:00
4.8,2,5.0,11.9,79.0,medio,sana,Si,mayo,61,primavera,21:45,8:00
3.0,4,1.0,38.8,70.3,poco,muy procesada,No,febrero,64,invierno,21:15,7:30
6.4,2,3.0,17.8,37.5,nada,equilibrada,No,octubre,30,otoño,1:30,6:00
2.5,3,1.0,15.1,60.0,medio,procesada,Si,octubre,65,otoño,1:45,7:30
1.9,3,4.0,20.0,29.1,nada,muy procesada,Si,septiembre,78,otoño,0:30,8:45
2.6,4,7.0,11.6,62.4,nada,procesada,No,octubre,40,otoño,1:00,9:30
2.2,3,3.0,11.2,59.2,poco,muy procesada,Si,octubre,53,otoño,20:00,9:15
8.7,1,3.0,10.6,65.4,medio,sana,No,junio,8,verano,1:15,6:30
7.4,1,2.0,27.7,68.9,mucho,equilibrada,Si,junio,59,verano,2:30,7:00
10.0,0,9.0,22.3,25.8,mucho,sana,No,mayo,13,primavera,20:15,6:00
7.7,2,2.0,25.9,79.2,nada,equilibrada,No,diciembre,73,invierno,22:45,9:45
9.1,1,9.0,21.8,38.3,nada,equilibrada,No,septiembre,9,otoño,20:30,7:30
6.2,3,2.0,32.5,38.9,medio,equilibrada,No,agosto,35,verano,0:15,7:45
7.0,1,4.0,43.1,76.5,medio,procesada,No,noviembre,43,otoño,20:45,9:30
1.6,4,2.0,19.3,43.9,medio,ayuno,Si,junio,74,verano,21:30,5:00
8.8,1,6.0,38.6,30.7,nada,equilibrada,No,noviembre,15,otoño,23:30,7:45
7.9,2,3.0,30.9,78.8,mucho,sana,No,marzo,43,primavera,0:00,7:15
1.5,3,5.0,25.1,66.9,poco,procesada,Si,diciembre,52,invierno,22:15,5:00
7.6,1,3.0,22.3,32.0,nada,procesada,No,enero,65,invierno,0:30,5:15
3.3,4,2.0,37.4,53.3,poco,muy procesada,No,septiembre,46,otoño,23:00,5:30
3.0,4,8.0,10.0,53.7,medio,ayuno,No,agosto,71,verano,21:30,7:15
10.0,0,1.0,16.2,59.6,mucho,equilibrada,No,marzo,73,primavera,23:45,5:00
1.0,4,6.0,12.9,35.8,nada,procesada,Si,octubre,48,otoño,20:00,6:45
7.0,2,4.0,26.9,77.8,mucho,sana,No,agosto,14,verano,23:15,5:45
7.3,2,5.0,40.3,64.3,medio,sana,No,julio,44,verano,20:30,9:45
10.0,0,9.0,-24.8,73.8,mucho,sana,No,abril,4,primavera,21:30,8:30
2.4,4,2.0,21.1,64.4,medio,procesada,No,diciembre,66,invierno,0:30,7:45
8.0,2,3.0,23.3,45.3,medio,equilibrada,No,septiembre,49,otoño,1:15,6:15
9.1,0,4.0,36.0,79.8,mucho,sana,No,agosto,41,verano,0:45,5:45
7.2,1,4.0,16.4,65.9,nada,procesada,No,enero,32,invierno,0:30,7:00
7.6,0,3.0,35.0,48.6,mucho,ayuno,Si,abril,15,primavera,2:30,9:00
6.3,1,5.0,24.2,60.8,mucho,equilibrada,Si,junio,58,verano,23:45,6:45
3.0,4,3.0,31.8,44.6,medio,sana,No,junio,35,verano,0:15,5:30
4.4,3,5.0,30.6,37.7,poco,muy procesada,No,enero,23,invierno,1:30,7:00
6.5,1,6.0,44.2,34.4,mucho,sana,Si,agosto,52,verano,23:30,7:30
2.9,3,6.0,41.7,32.2,medio,equilibrada,Si,agosto,49,verano,0:30,7:00
10.0,0,4.0,12.2,46.9,mucho,ayuno,No,mayo,43,primavera,22:15,6:15
6.2,0,3.0,42.5,39.4,mucho,equilibrada,Si,julio,25,verano,21:45,7:30
7.9,2,3.0,42.9,74.5,medio,ayuno,No,abril,7,primavera,1:15,9:30
4.5,2,3.0,10.4,51.3,poco,procesada,Si,octubre,14,otoño,23:15,5:00
8.3,1,4.0,37.7,55.8,medio,equilibrada,No,marzo,25,primavera,0:30,5:45
6.0,2,4.0,26.1,30.5,medio,equilibrada,No,noviembre,37,otoño,0:45,5:30
7.8,1,3.0,38.9,67.7,medio,ayuno,No,agosto,1,verano,0:00,7:15
8.8,1,6.0,43.3,53.7,mucho,equilibrada,No,agosto,27,verano,21:30,10:00
3.1,2,3.0,29.8,46.2,nada,muy procesada,Si,noviembre,16,otoño,22:30,5:00
7.9,2,7.0,27.4,77.8,mucho,sana,No,junio,54,verano,23:45,7:00
3.6,4,1.0,18.7,53.7,poco,procesada,No,octubre,4,otoño,22:15,6:15
5.3,3,1.0,32.5,73.2,medio,ayuno,No,junio,31,verano,23:00,5:45
6.4,3,2.0,24.2,61.3,medio,ayuno,No,Desconocido,75,verano,1:45,7:00
7.4,2,5.0,34.0,25.7,mucho,equilibrada,No,junio,76,verano,0:45,6:15
7.6,1,3.0,27.2,31.9,nada,procesada,No,diciembre,26,invierno,23:15,7:15
3.4,3,4.0,36.1,76.9,poco,equilibrada,Si,septiembre,10,otoño,1:00,6:15
10.0,0,4.0,35.8,70.8,mucho,equilibrada,No,marzo,2,primavera,2:30,7:00
7.9,1,1.0,23.6,72.2,poco,equilibrada,No,febrero,25,invierno,1:45,6:45
4.6,3,7.0,44.5,49.1,medio,ayuno,No,junio,76,verano,22:15,6:00
6.0,2,5.0,27.5,55.1,medio,equilibrada,No,junio,33,verano,23:30,6:00
6.4,1,2.0,27.8,60.0,medio,procesada,Si,noviembre,79,otoño,1:45,6:00
4.5,3,5.0,23.9,44.0,nada,muy procesada,No,diciembre,17,invierno,23:30,7:00
2.3,4,8.0,44.6,29.5,medio,ayuno,Si,julio,21,verano,20:45,8:30
8.0,0,1.0,15.7,43.4,medio,equilibrada,No,octubre,77,otoño,2:30,8:00
3.4,3,4.0,38.3,46.0,medio,procesada,Si,diciembre,65,invierno,20:15,7:45
6.1,2,10.0,18.8,41.7,medio,procesada,No,noviembre,67,otoño,20:45,8:45
4.2,3,1.0,43.0,58.5,medio,equilibrada,Si,abril,10,primavera,0:15,6:00
3.7,4,6.0,22.0,77.9,medio,sana,No,agosto,15,verano,20:45,8:15
2.1,4,11.0,35.7,30.2,medio,procesada,No,enero,34,invierno,20:45,9:15
7.9,2,6.0,12.3,61.9,medio,ayuno,No,agosto,66,verano,1:45,8:00
6.8,1,4.0,11.7,72.6,medio,sana,Si,julio,42,verano,22:45,5:00
8.4,1,7.0,12.3,31.7,poco,muy procesada,No,noviembre,44,otoño,21:00,8:30
2.0,4,4.0,42.6,26.9,medio,procesada,No,diciembre,77,invierno,1:15,6:00
4.6,3,8.0,44.6,61.7,medio,equilibrada,No,febrero,71,invierno,20:00,8:45
7.8,1,6.0,31.3,43.5,medio,equilibrada,No,marzo,75,primavera,21:45,9:30
4.8,2,4.0,16.0,61.2,medio,ayuno,Si,junio,7,verano,0:15,8:45
