Puntuacion,Veces_despertado,Horas_sueño_profundo,Temperatura,Porcentaje_humedad,Deporte_diario,Tipo_alimentacion,Ha_bebido_alcohol,Mes,Edad,Estacion,Hora_acostarse,Hora_despertar
6.3,2,4,38.8,62.8,medio,ayuno,False,marzo,77,primavera,0:00,5:30
5.3,2,5,32.7,69.4,medio,procesada,False,enero,9,invierno,20:00,9:00
3.1,4,2,35.4,56.0,medio,muy procesada,False,noviembre,1,otoño,1:45,7:00
2.2,4,1,37.0,27.7,nada,equilibrada,True,octubre,48,otoño,2:00,10:15
6.4,1,3,32.8,41.6,medio,procesada,True,noviembre,47,otoño,2:30,7:00
4.3,2,7,42.0,45.2,medio,ayuno,True,agosto,17,verano,1:00,9:45
6.0,1,4,36.3,32.7,poco,equilibrada,True,octubre,32,otoño,2:00,9:15
6.4,2,5,13.7,71.5,medio,ayuno,False,marzo,20,primavera,21:15,10:00
3.2,3,4,13.7,45.2,medio,ayuno,False,julio,72,verano,23:15,5:30
5.8,1,5,18.4,68.6,mucho,ayuno,True,abril,16,primavera,0:30,6:30
6.6,2,5,22.9,38.5,poco,procesada,False,enero,13,invierno,2:45,10:00
6.5,1,8,41.6,70.9,nada,muy procesada,False,enero,20,invierno,20:00,11:45
10.0,0,5,44.3,30.1,mucho,ayuno,False,mayo,79,primavera,1:15,9:15
2.9,3,5,23.5,64.9,poco,procesada,True,diciembre,5,invierno,21:45,6:15
8.3,1,3,41.4,38.1,medio,equilibrada,False,junio,3,verano,23:00,6:15
5.2,2,8,17.2,62.7,medio,procesada,False,febrero,41,invierno,21:15,6:00
3.2,3,2,14.7,64.6,nada,muy procesada,True,noviembre,46,otoño,0:30,8:30
3.1,3,4,41.5,65.1,medio,equilibrada,True,noviembre,48,otoño,0:45,7:30
9.0,1,4,21.1,73.4,mucho,sana,False,mayo,45,primavera,23:45,5:45
3.3,2,1,29.0,31.7,medio,muy procesada,True,octubre,67,otoño,1:45,7:15
7.5,2,6,18.3,29.8,medio,equilibrada,False,febrero,19,invierno,1:45,8:00
6.1,2,3,30.8,53.9,mucho,ayuno,False,marzo,56,primavera,1:15,9:00
2.5,3,1,17.6,68.4,nada,muy procesada,True,enero,19,invierno,0:30,5:45
2.6,4,6,26.8,42.5,nada,muy procesada,False,noviembre,76,otoño,1:45,9:15
9.1,0,1,40.4,27.6,mucho,ayuno,False,junio,12,verano,21:00,6:30
2.9,4,2,39.4,64.0,poco,muy procesada,False,septiembre,65,otoño,1:15,8:00
7.4,1,7,18.6,72.4,poco,equilibrada,True,enero,15,invierno,23:00,7:00
4.0,3,5,30.3,36.9,nada,equilibrada,False,diciembre,6,invierno,20:00,7:00
5.9,2,3,38.2,72.6,mucho,ayuno,True,agosto,33,verano,2:30,7:30
6.5,2,2,40.9,34.9,poco,procesada,False,septiembre,63,otoño,2:45,7:30
3.4,3,1,10.8,55.6,medio,ayuno,False,mayo,20,primavera,2:45,7:15
10.0,0,4,18.2,42.2,mucho,sana,False,abril,66,primavera,23:45,7:30
7.5,1,5,24.1,67.3,poco,muy procesada,False,septiembre,17,otoño,2:00,10:00
9.0,1,8,30.5,65.9,medio,sana,False,mayo,16,primavera,21:00,11:15
6.4,3,1,28.5,46.8,medio,equilibrada,False,abril,79,primavera,23:00,5:00
2.6,3,5,43.1,50.2,poco,equilibrada,True,enero,71,invierno,0:00,6:30
2.3,4,7,39.4,71.0,medio,procesada,False,diciembre,40,invierno,21:45,6:30
4.6,3,5,22.3,72.3,medio,muy procesada,False,noviembre,79,otoño,20:15,9:15
2.5,4,5,38.8,43.1,nada,procesada,False,enero,36,invierno,2:00,8:00
2.9,4,1,12.8,56.5,medio,sana,True,abril,3,primavera,21:15,7:00
6.5,2,6,17.0,72.9,poco,equilibrada,False,septiembre,73,otoño,22:30,5:15
4.8,3,4,14.1,72.6,medio,sana,False,marzo,39,primavera,21:45,5:45
5.7,2,3,19.9,51.8,nada,equilibrada,True,diciembre,33,invierno,2:00,8:30
4.7,2,3,31.3,45.7,mucho,ayuno,True,agosto,58,verano,1:45,9:45
1.0,4,4,34.1,48.3,medio,procesada,True,enero,24,invierno,2:00,8:15
3.1,2,4,21.7,26.7,nada,muy procesada,True,octubre,44,otoño,2:00,9:00
5.5,2,4,21.5,63.8,mucho,equilibrada,True,agosto,45,verano,1:00,7:30
7.8,2,4,37.2,25.3,poco,equilibrada,False,noviembre,66,otoño,2:30,8:15
2.0,4,5,22.0,46.2,medio,ayuno,True,junio,30,verano,0:45,8:15
3.4,4,6,20.9,27.7,medio,equilibrada,False,diciembre,63,invierno,21:45,9:45
6.2,2,2,30.0,64.3,medio,muy procesada,False,septiembre,26,otoño,2:45,7:30
7.2,2,4,18.5,54.7,medio,equilibrada,False,junio,46,verano,23:45,7:00
6.6,2,1,11.5,69.6,medio,muy procesada,False,noviembre,3,otoño,0:00,8:00
9.8,0,1,18.0,72.1,mucho,ayuno,False,junio,0,verano,21:45,8:15
7.6,2,5,25.4,62.5,medio,sana,False,junio,27,verano,0:00,6:00
1.0,4,3,10.8,30.4,nada,procesada,True,septiembre,1,otoño,2:30,8:00
3.5,3,8,33.2,37.2,nada,muy procesada,False,diciembre,24,invierno,23:30,10:15
6.5,1,2,10.9,39.1,medio,ayuno,False,abril,12,primavera,2:30,9:45
8.4,0,6,30.0,72.7,mucho,equilibrada,True,mayo,64,primavera,20:45,5:45
9.2,0,4,32.4,54.2,mucho,ayuno,False,abril,80,primavera,0:15,7:15
6.2,2,2,32.1,68.3,mucho,sana,False,marzo,32,primavera,21:30,5:30
3.1,3,6,23.0,50.9,nada,muy procesada,True,septiembre,37,otoño,2:15,10:15
7.7,1,1,39.1,49.1,mucho,sana,False,junio,45,verano,0:45,6:30
5.0,3,3,25.2,56.9,nada,muy procesada,False,octubre,48,otoño,1:15,6:00
8.2,1,2,45.0,44.2,mucho,sana,False,abril,13,primavera,22:30,5:30
1.6,3,2,28.6,52.9,poco,procesada,True,septiembre,11,otoño,0:00,5:15
2.0,3,3,10.5,44.6,nada,procesada,True,febrero,23,invierno,21:30,5:00
5.0,2,2,30.9,69.0,medio,ayuno,True,marzo,19,primavera,21:45,7:45
9.2,1,1,41.2,28.3,medio,ayuno,False,abril,29,primavera,2:00,8:15
3.9,3,3,42.0,38.4,medio,muy procesada,False,octubre,33,otoño,2:15,8:00
6.6,1,6,37.8,53.5,poco,equilibrada,True,octubre,49,otoño,0:30,7:45
7.7,0,2,16.9,56.1,mucho,sana,False,junio,19,verano,2:30,8:00
10.0,0,3,44.8,76.1,mucho,sana,False,agosto,52,verano,1:15,8:45
3.4,3,2,32.8,39.9,poco,equilibrada,True,febrero,1,invierno,21:45,8:30
6.7,1,1,13.1,25.6,poco,procesada,False,septiembre,42,otoño,20:45,7:00
5.2,3,3,40.1,63.3,medio,sana,False,junio,58,verano,2:00,7:00
5.3,1,4,14.0,77.8,nada,procesada,True,septiembre,26,otoño,2:45,9:45
6.3,2,4,30.7,56.5,mucho,ayuno,False,mayo,64,primavera,1:45,6:00
9.1,0,3,40.8,59.5,poco,equilibrada,False,septiembre,10,otoño,2:45,8:15
1.0,4,5,38.8,38.4,nada,procesada,True,enero,21,invierno,0:45,6:15
2.2,4,2,38.7,26.4,nada,muy procesada,False,diciembre,25,invierno,1:15,6:45
8.0,1,3,10.2,28.0,medio,equilibrada,False,noviembre,17,otoño,1:45,9:15
4.3,2,5,33.7,26.8,medio,equilibrada,True,diciembre,25,invierno,2:45,8:30
6.3,2,5,22.0,41.5,mucho,equilibrada,False,abril,70,primavera,0:45,8:30
9.4,0,1,10.8,77.1,mucho,ayuno,False,agosto,74,verano,21:30,10:30
3.9,3,2,42.8,77.3,nada,muy procesada,False,enero,79,invierno,0:00,5:00
6.0,2,3,38.6,35.6,medio,sana,False,marzo,59,primavera,1:45,6:15
9.3,1,1,13.2,66.0,mucho,ayuno,False,mayo,55,primavera,23:45,6:30
3.7,3,5,33.6,74.0,medio,ayuno,True,junio,28,verano,20:00,7:45
4.0,2,2,37.9,31.8,medio,ayuno,True,junio,77,verano,2:15,7:00
2.7,4,4,11.9,70.7,medio,procesada,False,febrero,8,invierno,23:30,7:30
4.9,3,12,10.8,69.7,medio,equilibrada,False,agosto,22,verano,20:45,11:45
7.3,2,3,21.9,77.7,medio,equilibrada,False,octubre,12,otoño,0:00,5:00
5.3,3,5,27.8,41.9,medio,equilibrada,False,marzo,7,primavera,22:45,5:15
1.0,4,2,11.0,77.0,nada,procesada,True,diciembre,14,invierno,21:00,5:30
8.4,1,4,19.7,62.0,medio,sana,False,julio,66,verano,20:45,10:30
4.1,2,6,42.5,31.6,mucho,sana,True,junio,58,verano,2:30,10:15
5.3,2,1,12.0,68.2,poco,equilibrada,True,diciembre,55,invierno,2:30,8:00
6.4,1,1,25.3,27.5,medio,procesada,True,diciembre,2,invierno,1:45,6:45
4.9,3,7,36.3,50.7,nada,equilibrada,False,septiembre,33,otoño,23:30,7:00
1.6,3,1,44.2,27.2,nada,procesada,True,enero,37,invierno,2:45,7:00
1.7,3,1,13.0,66.8,medio,muy procesada,True,octubre,56,otoño,20:45,8:45
6.1,2,3,11.2,68.0,medio,equilibrada,False,abril,56,primavera,1:15,7:15
7.8,2,1,32.1,78.6,medio,equilibrada,False,febrero,12,invierno,2:15,7:00
6.2,2,6,35.0,53.5,medio,ayuno,False,marzo,37,primavera,0:15,7:15
4.7,4,4,13.1,69.8,medio,equilibrada,False,mayo,15,primavera,20:45,11:45
3.4,3,3,18.6,41.6,medio,sana,True,abril,50,primavera,1:30,9:00
7.8,1,7,30.2,51.4,medio,procesada,False,enero,22,invierno,0:45,8:45
10.0,0,6,34.2,66.5,mucho,ayuno,False,abril,5,primavera,2:00,9:45
6.2,2,4,19.8,38.2,medio,sana,False,abril,72,primavera,1:30,7:15
9.1,0,4,18.1,32.2,medio,sana,False,junio,37,verano,20:30,9:30
4.4,2,5,16.9,78.4,medio,procesada,True,noviembre,25,otoño,1:45,8:30
7.5,1,10,13.1,49.6,medio,ayuno,True,mayo,11,primavera,20:15,10:15
5.5,2,2,37.9,29.5,nada,equilibrada,True,octubre,72,otoño,21:15,5:15
7.8,0,2,10.1,46.0,poco,muy procesada,False,octubre,61,otoño,2:15,10:15
5.5,2,5,39.0,76.9,mucho,sana,True,junio,43,verano,0:30,7:15
7.3,0,6,29.2,50.7,mucho,ayuno,True,junio,13,verano,21:30,5:15
1.0,4,6,37.2,44.3,poco,muy procesada,True,noviembre,48,otoño,22:45,7:15
6.5,2,2,35.9,72.3,medio,sana,False,mayo,50,primavera,23:45,6:00
3.3,4,1,35.6,57.3,medio,sana,False,julio,61,verano,23:15,9:00
2.8,3,2,41.1,51.7,poco,equilibrada,True,noviembre,50,otoño,0:45,5:00
2.0,3,4,22.1,71.3,poco,muy procesada,True,noviembre,25,otoño,1:15,9:15
5.0,3,2,18.0,76.3,poco,procesada,False,octubre,51,otoño,0:00,7:30
9.4,1,1,35.3,33.9,medio,ayuno,False,julio,32,verano,23:30,5:00
8.1,1,5,29.0,78.7,medio,ayuno,False,agosto,28,verano,22:15,6:30
5.4,2,4,34.2,60.1,poco,equilibrada,True,septiembre,4,otoño,1:00,7:30
8.6,1,10,29.0,43.3,medio,sana,False,junio,72,verano,20:30,8:15
5.6,1,5,31.1,25.4,mucho,equilibrada,True,junio,33,verano,1:00,9:30
4.9,3,2,10.9,78.6,medio,ayuno,False,agosto,46,verano,22:45,6:00
5.9,1,1,11.2,31.0,nada,procesada,True,diciembre,65,invierno,22:45,5:00
1.6,3,3,20.3,76.6,nada,procesada,True,septiembre,55,otoño,1:30,8:45
7.5,2,1,22.9,53.4,mucho,sana,False,abril,57,primavera,0:45,7:30
1.0,4,9,34.4,29.5,medio,equilibrada,True,noviembre,75,otoño,21:15,8:15
5.2,1,3,41.6,25.5,nada,muy procesada,True,enero,47,invierno,21:00,10:30
6.2,3,4,23.6,31.5,poco,equilibrada,False,febrero,77,invierno,0:15,8:30
3.9,4,1,27.2,48.2,poco,equilibrada,False,septiembre,44,otoño,1:30,8:45
8.9,1,5,39.7,43.4,mucho,equilibrada,False,abril,40,primavera,21:30,6:30
2.4,3,2,27.7,44.5,medio,muy procesada,True,septiembre,57,otoño,2:30,10:45
6.4,1,6,15.6,47.5,nada,equilibrada,True,noviembre,76,otoño,2:00,10:15
5.0,1,4,21.5,42.0,nada,procesada,True,septiembre,17,otoño,1:00,6:45
1.4,4,1,37.1,74.5,poco,equilibrada,True,enero,5,invierno,23:15,7:30
4.9,2,3,37.9,62.6,poco,procesada,True,octubre,23,otoño,2:30,10:45
3.8,3,6,23.8,31.0,poco,muy procesada,False,septiembre,2,otoño,1:15,8:15
3.0,4,3,25.9,62.8,medio,equilibrada,False,mayo,24,primavera,1:15,7:15
8.3,1,9,29.5,65.9,nada,equilibrada,False,septiembre,35,otoño,22:00,9:15
4.8,2,1,19.5,39.7,mucho,equilibrada,True,agosto,49,verano,23:30,6:15
8.9,0,3,18.2,37.1,mucho,sana,True,marzo,32,primavera,0:30,6:15
1.8,4,1,32.4,65.4,poco,procesada,True,octubre,34,otoño,2:15,7:00
5.9,1,3,31.9,54.0,poco,muy procesada,True,enero,52,invierno,2:30,8:15
7.5,0,1,35.7,26.1,nada,muy procesada,False,febrero,50,invierno,23:45,10:30
9.4,1,6,23.3,72.8,medio,equilibrada,False,diciembre,64,invierno,23:45,7:30
5.2,3,3,42.0,33.6,nada,equilibrada,False,febrero,40,invierno,2:30,10:30
3.5,4,3,13.4,34.5,medio,procesada,False,febrero,25,invierno,22:45,5:45
1.8,3,3,42.6,29.6,nada,procesada,True,octubre,4,otoño,2:00,7:00
5.3,3,3,37.4,36.0,poco,procesada,False,noviembre,51,otoño,23:15,7:15
3.7,4,4,37.2,32.7,medio,ayuno,False,abril,42,primavera,21:30,11:30
2.9,3,13,35.6,53.6,poco,muy procesada,True,noviembre,42,otoño,20:30,10:00
6.1,2,4,11.3,59.2,medio,ayuno,False,mayo,17,primavera,23:15,10:30
4.6,4,4,43.6,29.3,poco,equilibrada,False,septiembre,24,otoño,1:30,6:45
3.4,4,4,44.1,44.6,poco,equilibrada,False,febrero,48,invierno,21:30,5:45
7.3,0,2,34.7,51.2,mucho,equilibrada,True,junio,66,verano,21:30,7:00
9.0,1,2,38.5,30.8,medio,equilibrada,False,abril,73,primavera,0:15,8:30
4.3,4,3,32.0,39.3,nada,equilibrada,False,enero,56,invierno,23:30,7:00
6.6,1,2,23.0,55.6,medio,ayuno,True,julio,2,verano,1:15,9:00
1.4,4,13,29.3,33.3,poco,equilibrada,True,septiembre,16,otoño,20:15,11:30
4.0,4,2,20.1,26.7,nada,procesada,False,octubre,0,otoño,0:15,7:00
7.7,0,9,27.2,46.6,mucho,ayuno,True,agosto,74,verano,20:30,6:00
7.5,1,5,31.1,41.8,medio,equilibrada,True,septiembre,39,otoño,21:30,7:15
5.1,3,1,17.0,37.5,nada,procesada,False,enero,39,invierno,0:45,5:15
6.5,3,5,23.9,41.8,medio,sana,False,abril,72,primavera,0:30,6:45
5.4,3,2,39.2,74.6,nada,procesada,False,,61,invierno,2:15,10:45
4.8,4,3,17.7,76.9,medio,equilibrada,False,octubre,39,otoño,23:45,5:45
5.2,3,4,41.5,48.5,poco,muy procesada,False,noviembre,10,otoño,2:00,8:15
9.0,1,5,15.0,66.1,medio,sana,False,junio,65,verano,1:15,9:15
4.9,1,6,30.6,42.0,nada,muy procesada,True,noviembre,69,otoño,22:15,6:15
9.3,1,4,35.5,39.0,mucho,ayuno,False,julio,68,verano,2:45,7:00
4.8,3,2,22.3,49.3,medio,equilibrada,False,mayo,75,primavera,22:30,7:30
4.5,3,10,43.3,49.1,medio,ayuno,True,julio,28,verano,21:15,9:00
2.4,4,1,20.3,72.6,medio,equilibrada,True,septiembre,6,otoño,21:30,10:00
2.6,3,4,17.2,27.9,poco,muy procesada,True,diciembre,24,invierno,2:30,7:45
6.4,2,7,35.3,70.6,nada,equilibrada,False,enero,10,invierno,20:30,5:00
9.5,1,11,17.5,29.1,mucho,sana,False,abril,24,primavera,21:15,9:15
3.7,4,3,20.5,39.3,medio,equilibrada,False,abril,64,primavera,2:30,9:00
8.5,0,7,40.5,55.9,mucho,ayuno,True,abril,22,primavera,20:00,11:30
5.5,2,6,42.3,33.7,mucho,equilibrada,True,marzo,44,primavera,21:15,7:15
6.3,1,2,16.4,45.2,mucho,ayuno,True,junio,63,verano,22:15,6:00
3.8,3,3,12.1,42.2,nada,equilibrada,True,octubre,47,otoño,1:30,6:30
7.8,1,3,15.3,25.9,mucho,ayuno,False,abril,35,primavera,23:00,5:00
5.8,1,1,23.2,38.4,nada,equilibrada,True,diciembre,41,invierno,1:00,6:00
3.2,2,8,16.4,49.2,medio,equilibrada,True,febrero,4,invierno,20:00,9:45
5.7,2,5,11.3,57.5,medio,equilibrada,True,julio,23,verano,20:15,5:00
4.0,2,7,34.9,28.0,poco,procesada,True,septiembre,72,otoño,2:45,10:30
1.1,4,2,32.7,30.5,medio,procesada,True,noviembre,33,otoño,20:45,5:45
6.8,2,6,12.8,33.7,mucho,sana,False,julio,65,verano,22:30,6:45
3.0,3,1,37.0,69.3,medio,ayuno,True,agosto,58,verano,22:15,6:45
8.4,0,3,20.7,39.9,mucho,ayuno,True,junio,15,verano,1:15,9:00
6.8,1,4,39.3,72.0,mucho,ayuno,True,abril,32,primavera,21:15,5:00
3.1,3,3,36.6,77.6,poco,equilibrada,True,octubre,68,otoño,20:30,8:15
7.9,2,4,16.2,53.3,nada,equilibrada,False,octubre,78,otoño,2:00,10:00
7.9,1,3,10.4,31.1,medio,ayuno,False,julio,68,verano,2:00,7:15
6.3,3,7,14.5,79.1,medio,ayuno,False,junio,6,verano,2:15,10:30
6.2,1,4,41.8,49.4,medio,equilibrada,True,diciembre,59,invierno,23:45,6:00
4.8,2,5,11.9,79.0,medio,sana,True,mayo,61,primavera,21:45,8:00
3.0,4,1,38.8,70.3,poco,muy procesada,False,febrero,64,invierno,21:15,7:30
6.4,2,3,17.8,37.5,nada,equilibrada,False,octubre,30,otoño,1:30,6:00
2.5,3,1,15.1,60.0,medio,procesada,True,octubre,65,otoño,1:45,7:30
1.9,3,4,20.0,29.1,nada,muy procesada,True,septiembre,78,otoño,0:30,8:45
2.6,4,7,11.6,62.4,nada,procesada,False,octubre,40,otoño,1:00,9:30
2.2,3,3,11.2,59.2,poco,muy procesada,True,octubre,53,otoño,20:00,9:15
8.7,1,3,10.6,65.4,medio,sana,False,junio,8,verano,1:15,6:30
7.4,1,2,27.7,68.9,mucho,equilibrada,True,junio,59,verano,2:30,7:00
10.0,0,9,22.3,25.8,mucho,sana,False,mayo,13,primavera,20:15,6:00
7.7,2,2,25.9,79.2,nada,equilibrada,False,diciembre,73,invierno,22:45,9:45
9.1,1,9,21.8,38.3,nada,equilibrada,False,septiembre,9,otoño,20:30,7:30
6.2,3,2,32.5,38.9,medio,equilibrada,False,agosto,35,verano,0:15,7:45
7.0,1,4,43.1,76.5,medio,procesada,False,noviembre,43,otoño,20:45,9:30
1.6,4,2,19.3,43.9,medio,ayuno,True,junio,74,verano,21:30,5:00
8.8,1,6,38.6,30.7,nada,equilibrada,False,noviembre,15,otoño,23:30,7:45
7.9,2,3,30.9,78.8,mucho,sana,False,marzo,43,primavera,0:00,7:15
1.5,3,5,25.1,66.9,poco,procesada,True,diciembre,52,invierno,22:15,5:00
7.6,1,3,22.3,32.0,nada,procesada,False,enero,65,invierno,0:30,5:15
3.3,4,2,37.4,53.3,poco,muy procesada,False,septiembre,46,otoño,23:00,5:30
3.0,4,8,10.0,53.7,medio,ayuno,False,agosto,71,verano,21:30,7:15
10.0,0,1,16.2,59.6,mucho,equilibrada,False,marzo,73,primavera,23:45,5:00
1.0,4,6,12.9,35.8,nada,procesada,True,octubre,48,otoño,20:00,6:45
7.0,2,4,26.9,77.8,mucho,sana,False,agosto,14,verano,23:15,5:45
7.3,2,5,40.3,64.3,medio,sana,False,julio,44,verano,20:30,9:45
10.0,0,9,-24.8,73.8,mucho,sana,False,abril,4,primavera,21:30,8:30
2.4,4,2,21.1,64.4,medio,procesada,False,diciembre,66,invierno,0:30,7:45
8.0,2,3,23.3,45.3,medio,equilibrada,False,septiembre,49,otoño,1:15,6:15
9.1,0,4,36.0,79.8,mucho,sana,False,agosto,41,verano,0:45,5:45
7.2,1,4,16.4,65.9,nada,procesada,False,enero,32,invierno,0:30,7:00
7.6,0,3,35.0,48.6,mucho,ayuno,True,abril,15,primavera,2:30,9:00
6.3,1,5,24.2,60.8,mucho,equilibrada,True,junio,58,verano,23:45,6:45
3.0,4,3,31.8,44.6,medio,sana,False,junio,35,verano,0:15,5:30
7.9,1,7,21.3,72.6,,sana,False,junio,15,verano,21:30,8:15
4.4,3,5,30.6,37.7,poco,muy procesada,False,enero,23,invierno,1:30,7:00
6.5,1,6,44.2,34.4,mucho,sana,True,agosto,52,verano,23:30,7:30
2.9,3,6,41.7,32.2,medio,equilibrada,True,agosto,49,verano,0:30,7:00
10.0,0,4,12.2,46.9,mucho,ayuno,False,mayo,43,primavera,22:15,6:15
6.2,0,3,42.5,39.4,mucho,equilibrada,True,julio,25,verano,21:45,7:30
7.9,2,3,42.9,74.5,medio,ayuno,False,abril,7,primavera,1:15,9:30
4.5,2,3,10.4,51.3,poco,procesada,True,octubre,14,otoño,23:15,5:00
8.3,1,4,37.7,55.8,medio,equilibrada,False,marzo,25,primavera,0:30,5:45
6.0,2,4,26.1,30.5,medio,equilibrada,False,noviembre,37,otoño,0:45,5:30
7.8,1,3,38.9,67.7,medio,ayuno,False,agosto,1,verano,0:00,7:15
8.8,1,6,43.3,53.7,mucho,equilibrada,False,agosto,27,verano,21:30,10:00
3.1,2,3,29.8,46.2,nada,muy procesada,True,noviembre,16,otoño,22:30,5:00
7.9,2,7,27.4,77.8,mucho,sana,False,junio,54,verano,23:45,7:00
3.6,4,1,18.7,53.7,poco,procesada,False,octubre,4,otoño,22:15,6:15
5.3,3,1,32.5,73.2,medio,ayuno,False,junio,31,verano,23:00,5:45
6.4,3,2,24.2,61.3,medio,ayuno,False,,75,verano,1:45,7:00
7.4,2,5,34.0,25.7,mucho,equilibrada,False,junio,76,verano,0:45,6:15
7.6,1,3,27.2,31.9,nada,procesada,False,diciembre,26,invierno,23:15,7:15
3.4,3,4,36.1,76.9,poco,equilibrada,True,septiembre,10,otoño,1:00,6:15
10.0,0,4,35.8,70.8,mucho,equilibrada,False,marzo,2,primavera,2:30,7:00
7.9,1,1,23.6,72.2,poco,equilibrada,False,febrero,25,invierno,1:45,6:45
4.6,3,7,44.5,49.1,medio,ayuno,False,junio,76,verano,22:15,6:00
6.0,2,5,27.5,55.1,medio,equilibrada,False,junio,33,verano,23:30,6:00
6.4,1,2,27.8,60.0,medio,procesada,True,noviembre,79,otoño,1:45,6:00
4.5,3,5,23.9,44.0,nada,muy procesada,False,diciembre,17,invierno,23:30,7:00
2.3,4,8,44.6,29.5,medio,ayuno,True,julio,21,verano,20:45,8:30
8.0,0,1,15.7,43.4,medio,equilibrada,False,octubre,77,otoño,2:30,8:00
3.4,3,4,38.3,46.0,medio,procesada,True,diciembre,65,invierno,20:15,7:45
6.1,2,10,18.8,41.7,medio,procesada,False,noviembre,67,otoño,20:45,8:45
4.2,3,1,43.0,58.5,medio,equilibrada,True,abril,10,primavera,0:15,6:00
3.7,4,6,22.0,77.9,medio,sana,False,agosto,15,verano,20:45,8:15
2.1,4,11,35.7,30.2,medio,procesada,False,enero,34,invierno,20:45,9:15
7.9,2,6,12.3,61.9,medio,ayuno,False,agosto,66,verano,1:45,8:00
6.8,1,4,11.7,72.6,medio,sana,True,julio,42,verano,22:45,5:00
8.4,1,7,12.3,31.7,poco,muy procesada,False,noviembre,44,otoño,21:00,8:30
2.0,4,4,42.6,26.9,medio,procesada,False,diciembre,77,invierno,1:15,6:00
4.6,3,8,44.6,61.7,medio,equilibrada,False,febrero,71,invierno,20:00,8:45
7.8,1,6,31.3,43.5,medio,equilibrada,False,marzo,75,primavera,21:45,9:30
4.8,2,4,16.0,61.2,medio,ayuno,True,junio,7,verano,0:15,8:45
9.0,0,5,17.7,48.4,mucho,sana,False,agosto,56,verano,20:15,5:15
7.5,2,1,16.4,56.1,medio,sana,False,abril,72,primavera,21:45,11:00
3.5,4,5,29.7,37.0,medio,ayuno,False,junio,35,verano,23:45,6:30
9.9,0,4,39.6,80.0,mucho,sana,False,mayo,33,primavera,1:00,8:00
4.4,2,6,43.9,57.5,medio,sana,True,agosto,80,verano,22:00,5:15
4.2,2,5,33.5,74.5,poco,equilibrada,True,octubre,80,otoño,2:00,9:45
9.8,0,3,27.5,52.1,mucho,ayuno,False,julio,15,verano,22:00,5:00
7.5,1,12,18.8,72.4,medio,procesada,False,enero,34,invierno,21:30,10:00
6.9,1,4,12.1,57.7,mucho,ayuno,True,junio,29,verano,23:15,6:15
6.0,2,2,26.5,45.5,medio,sana,False,mayo,54,primavera,20:00,11:00
7.9,2,3,15.4,26.5,mucho,ayuno,False,mayo,66,primavera,0:30,6:30
8.8,0,7,18.4,75.6,mucho,equilibrada,True,mayo,59,primavera,21:45,10:15
6.1,1,2,43.0,45.9,poco,equilibrada,True,sep,79,otoño,21:30,5:15
5.3,3,1,13.5,60.7,medio,sana,False,marzo,10,primavera,21:00,8:45
3.9,3,4,42.9,60.1,medio,equilibrada,True,mayo,40,primavera,21:15,5:30
6.2,1,4,38.2,31.2,mucho,ayuno,False,abril,76,primavera,1:00,6:45
2.8,4,14,38.1,53.3,medio,equilibrada,True,abril,64,primavera,20:45,11:30
4.6,3,7,27.1,55.3,medio,sana,False,mayo,7,primavera,23:30,9:00
2.6,3,7,22.6,68.6,medio,sana,True,junio,71,verano,2:00,10:30
7.5,2,7,20.9,35.7,medio,equilibrada,False,julio,17,verano,21:30,5:45
9.7,0,3,14.4,50.2,mucho,ayuno,False,abril,55,primavera,20:45,6:30
2.6,4,3,20.2,68.0,poco,muy procesada,False,febrero,36,invierno,2:45,10:30
4.1,4,2,19.6,28.4,medio,ayuno,False,agosto,36,verano,22:00,5:45
9.4,0,1,22.1,34.2,mucho,equilibrada,False,abril,36,primavera,1:30,6:00
7.9,2,2,15.7,39.0,mucho,ayuno,False,abril,49,primavera,22:15,5:00
2.4,3,1,44.1,45.8,nada,equilibrada,True,noviembre,29,otoño,23:15,5:00
5.4,2,3,24.9,66.2,poco,equilibrada,True,noviembre,60,otoño,20:00,6:45
7.2,2,1,43.9,77.5,medio,equilibrada,False,octubre,49,otoño,0:45,7:00
7.2,1,3,13.6,51.5,medio,sana,True,abril,32,primavera,21:45,11:45
2.8,4,6,34.0,31.0,medio,equilibrada,True,noviembre,57,otoño,22:30,5:00
8.9,1,2,19.0,74.7,mucho,sana,False,mayo,68,primavera,0:45,5:00
5.5,2,1,16.6,78.5,medio,procesada,False,febrero,72,invierno,23:00,7:00
3.3,3,5,41.9,37.4,nada,procesada,True,septiembre,21,otoño,1:00,8:45
2.9,4,2,31.2,33.7,poco,muy procesada,False,febrero,26,invierno,22:30,6:45
4.2,3,3,30.0,63.9,,muy procesada,False,febrero,58,invierno,1:00,6:00
4.8,2,5,27.4,31.4,medio,muy procesada,True,noviembre,72,otoño,20:45,9:15
2.9,4,3,11.9,32.6,medio,ayuno,True,agosto,53,verano,2:45,8:30
3.1,2,6,27.0,67.3,poco,procesada,True,enero,19,invierno,0:15,7:15
1.6,3,2,19.7,79.7,nada,procesada,True,octubre,27,otoño,1:00,6:45
7.5,1,8,20.7,68.9,medio,muy procesada,False,enero,4,invierno,21:00,7:30
8.3,1,3,20.9,51.2,mucho,ayuno,False,marzo,5,primavera,23:30,8:00
4.6,1,3,25.4,53.4,medio,muy procesada,True,febrero,75,invierno,2:00,7:15
